split,image,class_id,class_name,x_center,y_center,width,height,area,aspect_ratio
train,unhealthy_0159.jpg,1,unhealthy,0.483398,0.547363,0.503906,0.825195,0.41582071166999995,0.6106508158677645
train,unhealthy_0160.jpg,1,unhealthy,0.433105,0.540527,0.487305,0.819336,0.39926652947999997,0.5947559975394711
train,unhealthy_0161.jpg,1,unhealthy,0.43457,0.543457,0.470703,0.858398,0.404050513794,0.5483505320375863
train,unhealthy_0162.jpg,1,unhealthy,0.448242,0.536133,0.439453,0.849609,0.37336322387699994,0.5172414604835872
train,unhealthy_0163.jpg,1,unhealthy,0.375488,0.540039,0.44043,0.869141,0.38279577063000003,0.5067417139451481
train,unhealthy_0164.jpg,1,unhealthy,0.361816,0.569336,0.43457,0.861328,0.37430730896000003,0.5045348578009771
train,unhealthy_0165.jpg,1,unhealthy,0.427734,0.547852,0.435547,0.890625,0.387909046875,0.48903522807017547
train,unhealthy_0166.jpg,1,unhealthy,0.467773,0.540039,0.4375,0.919922,0.40246587500000003,0.47558379949604423
train,unhealthy_0167.jpg,1,unhealthy,0.375488,0.562988,0.37207,0.776367,0.28886286969,0.4792449962453324
train,unhealthy_0168.jpg,1,unhealthy,0.436523,0.564453,0.392578,0.785156,0.308234972168,0.5
train,unhealthy_0169.jpg,1,unhealthy,0.500488,0.537109,0.495117,0.925781,0.45836991137699995,0.5348100684719173
train,unhealthy_0170.jpg,1,unhealthy,0.471191,0.519043,0.526367,0.901367,0.47444984368900006,0.5839652439017625
train,unhealthy_0171.jpg,1,unhealthy,0.399902,0.500488,0.383789,0.999023,0.383414038147,0.38416432854899235
train,unhealthy_0172.jpg,1,unhealthy,0.35498,0.535156,0.407227,0.929688,0.378594055176,0.43802544509555896
train,unhealthy_0173.jpg,1,unhealthy,0.36084,0.516113,0.422852,0.942383,0.398488536316,0.4487050381851116
train,unhealthy_0174.jpg,1,unhealthy,0.377441,0.508301,0.413086,0.983398,0.406227946228,0.420059833353332
train,unhealthy_0175.jpg,1,unhealthy,0.474609,0.520996,0.384766,0.958008,0.368608906128,0.40163130161752303
train,unhealthy_0176.jpg,1,unhealthy,0.488281,0.547363,0.402344,0.897461,0.36108804858399995,0.44831363145585157
train,unhealthy_0177.jpg,1,unhealthy,0.531738,0.550293,0.522461,0.899414,0.469908737854,0.5808904464462415
train,unhealthy_0178.jpg,1,unhealthy,0.579102,0.545898,0.533203,0.908203,0.484256564209,0.5870967173638493
train,unhealthy_0179.jpg,1,unhealthy,0.484375,0.543945,0.529297,0.912109,0.482776557373,0.5803001614938565
train,unhealthy_0180.jpg,1,unhealthy,0.520508,0.523438,0.576172,0.953125,0.5491639375,0.6045083278688524
train,unhealthy_0181.jpg,1,unhealthy,0.483887,0.529297,0.508789,0.748047,0.380598085083,0.680156460757145
train,unhealthy_0182.jpg,1,unhealthy,0.496582,0.546387,0.469727,0.719727,0.33807520452900003,0.6526460727470277
train,unhealthy_0183.jpg,1,unhealthy,0.481445,0.556152,0.677734,0.887695,0.60162108313,0.7634761939630165
train,unhealthy_0184.jpg,1,unhealthy,0.482422,0.538574,0.730469,0.922852,0.6741147775880001,0.7915342871879781
train,unhealthy_0185.jpg,1,unhealthy,0.46582,0.531738,0.789062,0.936523,0.738974711426,0.8425441767046832
train,unhealthy_0186.jpg,1,unhealthy,0.452637,0.51123,0.514648,0.764648,0.393524563904,0.6730521756416024
train,unhealthy_0187.jpg,1,unhealthy,0.453125,0.514648,0.503906,0.771484,0.388755416504,0.6531645503989714
train,unhealthy_0188.jpg,1,unhealthy,0.445312,0.513672,0.505859,0.798828,0.40409433325199995,0.633251463393872
train,unhealthy_0189.jpg,1,unhealthy,0.382324,0.546875,0.588867,0.90625,0.53366071875,0.649784275862069
train,unhealthy_0190.jpg,1,unhealthy,0.392578,0.55127,0.677734,0.897461,0.6082398333739999,0.755168191152596
train,unhealthy_0191.jpg,1,unhealthy,0.423828,0.538086,0.384766,0.919922,0.353954708252,0.4182593741643313
train,unhealthy_0192.jpg,1,unhealthy,0.465332,0.512695,0.411133,0.875,0.35974137500000003,0.46986628571428574
train,unhealthy_0193.jpg,1,unhealthy,0.418945,0.504395,0.373047,0.87207,0.32532309729000003,0.4277718531769239
train,unhealthy_0194.jpg,1,unhealthy,0.427734,0.527344,0.449219,0.945312,0.424652111328,0.4752071273822822
train,unhealthy_0195.jpg,1,unhealthy,0.47998,0.560547,0.399414,0.878906,0.351047361084,0.45444450259754743
train,unhealthy_0196.jpg,1,unhealthy,0.457031,0.568848,0.390625,0.862305,0.33683789062499997,0.4530009683348699
train,unhealthy_0197.jpg,1,unhealthy,0.466309,0.524902,0.459961,0.950195,0.437052642395,0.4840701119243945
train,unhealthy_0198.jpg,1,unhealthy,0.458496,0.547852,0.512695,0.904297,0.463628550415,0.5669542196866737
train,unhealthy_0199.jpg,1,unhealthy,0.474121,0.518555,0.532227,0.943359,0.502081130493,0.5641828826565497
train,unhealthy_0200.jpg,1,unhealthy,0.48877,0.520508,0.635742,0.958984,0.609666406128,0.6629328539370835
train,unhealthy_0201.jpg,1,unhealthy,0.495605,0.539062,0.452148,0.875,0.39562949999999997,0.5167405714285714
train,unhealthy_0202.jpg,1,unhealthy,0.491699,0.531738,0.459961,0.881836,0.405610168396,0.5215947182922902
train,unhealthy_0203.jpg,1,unhealthy,0.487305,0.525391,0.447266,0.902344,0.40358779150400004,0.49567127392657345
train,unhealthy_0204.jpg,1,unhealthy,0.618652,0.555176,0.461914,0.875977,0.404626039978,0.5273129317322258
train,unhealthy_0205.jpg,1,unhealthy,0.510254,0.578125,0.469727,0.826172,0.388075295044,0.5685583631495621
train,unhealthy_0206.jpg,1,unhealthy,0.50293,0.565918,0.488281,0.80957,0.39529764917000004,0.6031362328149512
train,unhealthy_0207.jpg,1,unhealthy,0.49707,0.562012,0.494141,0.825195,0.40776268249500003,0.5988172492562364
train,unhealthy_0208.jpg,1,unhealthy,0.483887,0.54541,0.571289,0.90918,0.51940453302,0.6283563210805342
train,unhealthy_0209.jpg,1,unhealthy,0.510254,0.511719,0.68457,0.976562,0.66852504834,0.7010000389120199
train,unhealthy_0210.jpg,1,unhealthy,0.444336,0.51709,0.53125,0.891602,0.4736635625,0.5958376046711426
train,unhealthy_0211.jpg,1,unhealthy,0.432129,0.53418,0.52832,0.898438,0.47466276416,0.5880428031761792
train,unhealthy_0212.jpg,1,unhealthy,0.432129,0.519043,0.495117,0.883789,0.437578958313,0.560220821938268
train,unhealthy_0213.jpg,1,unhealthy,0.446289,0.547363,0.494141,0.860352,0.425135197632,0.57434747638176
train,unhealthy_0214.jpg,1,unhealthy,0.403809,0.535156,0.55957,0.929688,0.52022551416,0.6018900964624692
train,unhealthy_0215.jpg,1,unhealthy,0.40918,0.508789,0.580078,0.982422,0.569881388916,0.5904570540969155
train,unhealthy_0216.jpg,1,unhealthy,0.412109,0.578125,0.408203,0.765625,0.31253042187499996,0.5331631020408163
train,unhealthy_0217.jpg,1,unhealthy,0.48877,0.575195,0.422852,0.78125,0.330353125,0.54125056
train,unhealthy_0218.jpg,1,unhealthy,0.519043,0.527832,0.438477,0.858398,0.376387779846,0.5108085060776004
train,unhealthy_0219.jpg,1,unhealthy,0.509277,0.528809,0.463867,0.870117,0.403618562439,0.5331087658326409
train,unhealthy_0220.jpg,1,unhealthy,0.508789,0.514648,0.464844,0.945312,0.439422611328,0.49173606174469375
train,unhealthy_0221.jpg,1,unhealthy,0.554688,0.55127,0.568359,0.897461,0.5100800364989999,0.6332966000751007
train,unhealthy_0222.jpg,1,unhealthy,0.553711,0.54248,0.449219,0.915039,0.411052904541,0.49092880194177513
train,unhealthy_0223.jpg,1,unhealthy,0.593262,0.545898,0.452148,0.902344,0.407993034912,0.501081627405956
train,unhealthy_0224.jpg,1,unhealthy,0.591797,0.577637,0.488281,0.819336,0.40006620141599997,0.595947206030249
train,unhealthy_0225.jpg,1,unhealthy,0.550781,0.56543,0.521484,0.851562,0.444075958008,0.6123852402995905
train,unhealthy_0226.jpg,1,unhealthy,0.575684,0.522461,0.444336,0.910156,0.404415076416,0.48819762765943425
train,unhealthy_0226.jpg,1,unhealthy,0.578125,0.434082,0.251953,0.239258,0.060281770873999996,1.053059876785729
train,unhealthy_0226.jpg,1,unhealthy,0.541992,0.727051,0.074219,0.063477,0.004711199463,1.1692266490224803
train,unhealthy_0227.jpg,1,unhealthy,0.600098,0.505859,0.485352,0.964844,0.468288965088,0.5030367603467504
train,unhealthy_0228.jpg,1,unhealthy,0.632812,0.535645,0.472656,0.901367,0.42603652075200005,0.524376863142316
train,unhealthy_0229.jpg,1,unhealthy,0.618164,0.539062,0.474609,0.910156,0.431968229004,0.5214589586840058
train,unhealthy_0230.jpg,1,unhealthy,0.40625,0.552734,0.474609,0.755859,0.358737484131,0.6279067921398039
train,unhealthy_0231.jpg,1,unhealthy,0.46875,0.583984,0.423828,0.763672,0.32366557641599997,0.5549869577514954
train,unhealthy_0232.jpg,1,unhealthy,0.493652,0.595703,0.500977,0.808594,0.40508699633800005,0.6195655668976024
train,unhealthy_0233.jpg,1,unhealthy,0.474609,0.595703,0.451172,0.808594,0.364814972168,0.5579709965693537
train,unhealthy_0234.jpg,1,unhealthy,0.450684,0.594238,0.477539,0.811523,0.387533881897,0.5884478936518127
train,unhealthy_0235.jpg,1,unhealthy,0.444824,0.584961,0.47168,0.830078,0.39153119104,0.568235756157855
train,unhealthy_0236.jpg,1,unhealthy,0.520508,0.587402,0.480469,0.825195,0.396480616455,0.5822490441653184
train,unhealthy_0237.jpg,1,unhealthy,0.549805,0.563477,0.511719,0.787109,0.402778630371,0.6501246968336025
train,unhealthy_0238.jpg,1,unhealthy,0.441895,0.51123,0.56543,0.969727,0.54831273761,0.583081630190765
train,unhealthy_0239.jpg,1,unhealthy,0.459473,0.525879,0.594727,0.907227,0.539552392029,0.655543761373945
train,unhealthy_0240.jpg,1,unhealthy,0.5,0.542969,0.576172,0.910156,0.524406402832,0.6330475215237827
train,unhealthy_0241.jpg,1,unhealthy,0.475098,0.527832,0.557617,0.864258,0.481924953186,0.6451973831888164
train,unhealthy_0242.jpg,1,unhealthy,0.45166,0.547852,0.598633,0.892578,0.5343266458739999,0.6706786409703129
train,unhealthy_0243.jpg,1,unhealthy,0.458008,0.51416,0.605469,0.944336,0.5717661735840001,0.6411584436048187
train,unhealthy_0244.jpg,1,unhealthy,0.443848,0.524902,0.598633,0.913086,0.546603411438,0.6556151337332956
train,unhealthy_0245.jpg,1,unhealthy,0.5,0.492676,0.394531,0.795898,0.31400643383800003,0.49570547984792024
train,unhealthy_0246.jpg,1,unhealthy,0.466309,0.498047,0.426758,0.855469,0.365078239502,0.49885852088152816
train,unhealthy_0247.jpg,1,unhealthy,0.459473,0.501953,0.44043,0.853516,0.37591405188,0.5160184460513921
train,unhealthy_0248.jpg,1,unhealthy,0.596191,0.56543,0.438477,0.869141,0.381098338257,0.5044946677236489
train,unhealthy_0249.jpg,1,unhealthy,0.655762,0.572266,0.47168,0.847656,0.39982238208,0.5564521456817388
train,unhealthy_0250.jpg,1,unhealthy,0.652344,0.572754,0.423828,0.827148,0.35056848254399997,0.5123968141130728
train,unhealthy_0251.jpg,1,unhealthy,0.630371,0.556152,0.479492,0.881836,0.422833307312,0.5437428274645172
train,unhealthy_0324.jpg,1,unhealthy,0.462402,0.353516,0.737305,0.330078,0.24336815978999998,2.2337296033058855
train,unhealthy_0325.jpg,1,unhealthy,0.483398,0.470215,0.824219,0.405273,0.334033706787,2.0337377520831637
train,unhealthy_0326.jpg,1,unhealthy,0.461914,0.461914,0.8125,0.380859,0.3094479375,2.133335433848222
train,unhealthy_0327.jpg,1,unhealthy,0.431641,0.374023,0.675781,0.396484,0.267936354004,1.7044344790710342
train,unhealthy_0328.jpg,1,unhealthy,0.424316,0.405273,0.706055,0.398438,0.28131914209000003,1.7720573840848513
train,unhealthy_0329.jpg,1,unhealthy,0.429199,0.466797,0.854492,0.402344,0.343799729248,2.12378462211441
train,unhealthy_0330.jpg,1,unhealthy,0.453613,0.470703,0.893555,0.417969,0.373478289795,2.1378499362392906
train,unhealthy_0331.jpg,1,unhealthy,0.443848,0.611816,0.87793,0.547852,0.48097570636,1.6024948343713266
train,unhealthy_0332.jpg,1,unhealthy,0.470703,0.589355,0.927734,0.563477,0.522756771118,1.6464451965208873
train,unhealthy_0333.jpg,1,unhealthy,0.45166,0.46875,0.87207,0.396484,0.34576180188,2.1995086813087035
train,unhealthy_0334.jpg,1,unhealthy,0.470703,0.413086,0.859375,0.316406,0.27191140625000004,2.716051528732072
train,unhealthy_0335.jpg,1,unhealthy,0.44043,0.432129,0.832031,0.325195,0.270572321045,2.558560248466305
train,unhealthy_0336.jpg,1,unhealthy,0.478516,0.448242,0.955078,0.363281,0.346961690918,2.629033723206003
train,unhealthy_0337.jpg,1,unhealthy,0.441895,0.476562,0.866211,0.380859,0.32990425524899997,2.274361377832741
train,unhealthy_0338.jpg,1,unhealthy,0.46875,0.513184,0.845703,0.379883,0.32126819274900004,2.2262196518401716
train,unhealthy_0339.jpg,1,unhealthy,0.462891,0.491699,0.876953,0.40918,0.35883162854,2.14319614839435
train,unhealthy_0340.jpg,1,unhealthy,0.504883,0.465332,0.919922,0.43457,0.39977050354000004,2.116855742458062
train,unhealthy_0341.jpg,1,unhealthy,0.480957,0.445801,0.842773,0.450195,0.379412190735,1.8720176812270237
train,unhealthy_0342.jpg,1,unhealthy,0.463867,0.414062,0.896484,0.490234,0.43948693725599997,1.8286858928593284
train,unhealthy_0343.jpg,1,unhealthy,0.46875,0.398438,0.931641,0.537109,0.500392765869,1.734547363756705
train,unhealthy_0344.jpg,1,unhealthy,0.489746,0.415039,0.96582,0.580078,0.56025093396,1.6649829850468385
train,unhealthy_0345.jpg,1,unhealthy,0.475586,0.388672,0.921875,0.513672,0.47354137500000004,1.7946763693563208
train,unhealthy_0346.jpg,1,unhealthy,0.492188,0.40332,0.966797,0.550781,0.5324934184569999,1.7553201726275962
train,unhealthy_0347.jpg,1,unhealthy,0.510254,0.474609,0.807617,0.421875,0.34071342187500003,1.9143514074074075
train,unhealthy_0348.jpg,1,unhealthy,0.439453,0.476562,0.798828,0.386719,0.308921965332,2.0656549070513734
train,unhealthy_0349.jpg,1,unhealthy,0.855469,0.484863,0.283203,0.905273,0.256376029419,0.31283712206152176
train,unhealthy_0349.jpg,1,unhealthy,0.578125,0.519531,0.292969,0.828125,0.24261495312499998,0.3537738867924528
train,unhealthy_0349.jpg,1,unhealthy,0.30127,0.441406,0.391602,0.871094,0.341122152588,0.4495519427294873
train,unhealthy_0350.jpg,1,unhealthy,0.261719,0.391113,0.505859,0.780273,0.39470811950699997,0.6483102708923671
train,unhealthy_0350.jpg,1,unhealthy,0.456543,0.519531,0.368164,0.789062,0.290504222168,0.46658437486534643
train,unhealthy_0350.jpg,1,unhealthy,0.802734,0.468262,0.320312,0.907227,0.290595694824,0.35306709346172455
train,unhealthy_0351.jpg,1,unhealthy,0.370117,0.529297,0.339844,0.595703,0.20244609033199998,0.5704923426606883
train,unhealthy_0351.jpg,1,unhealthy,0.660645,0.565918,0.280273,0.75293,0.21102594988999998,0.3722431036085692
train,unhealthy_0351.jpg,1,unhealthy,0.212402,0.32373,0.411133,0.612305,0.251738791565,0.671451319195499
train,unhealthy_0352.jpg,1,unhealthy,0.538086,0.609375,0.277344,0.617188,0.17117338867199997,0.44936712962662917
train,unhealthy_0352.jpg,1,unhealthy,0.745605,0.566406,0.354492,0.548828,0.19455513537599997,0.6459072787831525
train,unhealthy_0352.jpg,1,unhealthy,0.233398,0.569824,0.355469,0.563477,0.20029860571299998,0.630849173968059
train,unhealthy_0352.jpg,1,unhealthy,0.837402,0.285156,0.319336,0.371094,0.11850367358399999,0.8605259044878117
train,unhealthy_0353.jpg,1,unhealthy,0.572754,0.524414,0.233398,0.462891,0.108037833618,0.5042180556545709
train,unhealthy_0353.jpg,1,unhealthy,0.249023,0.46582,0.207031,0.542969,0.112411415039,0.3812943280371439
train,unhealthy_0354.jpg,1,unhealthy,0.458496,0.572266,0.329102,0.714844,0.235256590088,0.46038296467481016
train,unhealthy_0354.jpg,1,unhealthy,0.711914,0.491211,0.503906,0.652344,0.328720055664,0.7724544105563934
train,unhealthy_0354.jpg,1,unhealthy,0.825195,0.347168,0.333984,0.489258,0.163404343872,0.6826337024637308
train,unhealthy_0354.jpg,1,unhealthy,0.169922,0.525391,0.330078,0.71875,0.23724356249999998,0.45923895652173913
train,unhealthy_0355.jpg,1,unhealthy,0.283203,0.538574,0.224609,0.604492,0.135774343628,0.37156653851498445
train,unhealthy_0355.jpg,1,unhealthy,0.14209,0.410156,0.233398,0.576172,0.134477392456,0.4050838985580694
train,unhealthy_0356.jpg,1,unhealthy,0.592773,0.546387,0.412109,0.663086,0.273263708374,0.6215015850131055
train,unhealthy_0356.jpg,1,unhealthy,0.401367,0.529297,0.238281,0.591797,0.141013980957,0.4026397565381372
train,unhealthy_0356.jpg,1,unhealthy,0.150391,0.487305,0.265625,0.652344,0.173278875,0.4071854726953877
train,unhealthy_0356.jpg,1,unhealthy,0.79834,0.203613,0.393555,0.239258,0.09416118219,1.6448979762432185
train,unhealthy_0357.jpg,1,unhealthy,0.297852,0.471191,0.255859,0.620117,0.158662515503,0.4125979452264653
train,unhealthy_0357.jpg,1,unhealthy,0.505371,0.652832,0.192383,0.549805,0.105773135315,0.349911332199598
train,unhealthy_0357.jpg,1,unhealthy,0.73291,0.595703,0.381836,0.490234,0.18718898962400002,0.7788851854420542
train,unhealthy_0357.jpg,1,unhealthy,0.801758,0.429199,0.392578,0.391602,0.153734329956,1.0024923263926129
train,unhealthy_0357.jpg,1,unhealthy,0.092285,0.44043,0.172852,0.744141,0.12862626013200001,0.2322839354369669
train,unhealthy_0358.jpg,1,unhealthy,0.353516,0.532227,0.318359,0.732422,0.233173135498,0.43466608048365557
train,unhealthy_0358.jpg,1,unhealthy,0.621094,0.535645,0.28125,0.717773,0.20187365625,0.39183697352784236
train,unhealthy_0358.jpg,1,unhealthy,0.836914,0.505859,0.310547,0.722656,0.224418652832,0.42973005136607184
train,unhealthy_0358.jpg,1,unhealthy,0.125488,0.340332,0.245117,0.606445,0.148649979065,0.40418669458895695
train,unhealthy_0359.jpg,1,unhealthy,0.506348,0.658691,0.276367,0.561523,0.155186426941,0.4921739625981482
train,unhealthy_0359.jpg,1,unhealthy,0.166504,0.64209,0.331055,0.575195,0.190421180725,0.5755526386703639
train,unhealthy_0359.jpg,1,unhealthy,0.680664,0.572266,0.269531,0.470703,0.126869050293,0.5726137288268824
train,unhealthy_0359.jpg,1,unhealthy,0.860352,0.521484,0.259766,0.451172,0.11719914575200001,0.5757582474089704
train,unhealthy_0360.jpg,1,unhealthy,0.660156,0.538086,0.609375,0.722656,0.4403685,0.8432435349599257
train,unhealthy_0360.jpg,1,unhealthy,0.439453,0.64502,0.316406,0.600586,0.190029013916,0.5268287972080602
train,unhealthy_0360.jpg,1,unhealthy,0.150391,0.629395,0.257812,0.637695,0.16440542334,0.4042873160366633
train,unhealthy_0360.jpg,1,unhealthy,0.819336,0.287109,0.355469,0.261719,0.09303299121099999,1.3582086130544593
train,unhealthy_0361.jpg,1,unhealthy,0.548828,0.552734,0.517578,0.886719,0.458946246582,0.5837001349920324
train,unhealthy_0362.jpg,1,unhealthy,0.483398,0.624023,0.964844,0.349609,0.337318145996,2.7597802116078247
train,unhealthy_0363.jpg,1,unhealthy,0.521484,0.69043,0.957031,0.341797,0.327110324707,2.79999824457207
train,unhealthy_0363.jpg,1,unhealthy,0.528809,0.427246,0.942383,0.348633,0.328545812439,2.7030803165506416
train,unhealthy_0363.jpg,1,unhealthy,0.569336,0.204102,0.861328,0.400391,0.344867979248,2.1512171852014657
train,unhealthy_0364.jpg,1,unhealthy,0.513184,0.363281,0.973633,0.548828,0.534357052124,1.7740220979979155
train,unhealthy_0364.jpg,1,unhealthy,0.458984,0.770996,0.902344,0.458008,0.41328077075200004,1.9701489930306895
train,unhealthy_0365.jpg,1,unhealthy,0.54834,0.31543,0.90332,0.466797,0.42166706604000004,1.9351452558606845
train,unhealthy_0365.jpg,1,unhealthy,0.492676,0.688477,0.959961,0.482422,0.463106305542,1.9898781564688175
train,unhealthy_0366.jpg,1,unhealthy,0.47998,0.419922,0.827148,0.527344,0.436191534912,1.5685169452956702
train,unhealthy_0366.jpg,1,unhealthy,0.553711,0.734375,0.892578,0.449219,0.40096299658199996,1.986955137694532
train,unhealthy_0367.jpg,1,unhealthy,0.364258,0.485352,0.492188,0.908203,0.447006618164,0.541936108997658
train,unhealthy_0367.jpg,1,unhealthy,0.738281,0.528809,0.386719,0.942383,0.364437411377,0.4103628779381631
train,unhealthy_0368.jpg,1,unhealthy,0.262695,0.581543,0.503906,0.833008,0.419757729248,0.6049233620805562
train,unhealthy_0368.jpg,1,unhealthy,0.564941,0.524414,0.393555,0.851562,0.33513648291000003,0.46215660163323397
train,unhealthy_0368.jpg,1,unhealthy,0.860352,0.5,0.279297,0.763672,0.213291298584,0.36572900407504794
train,unhealthy_0369.jpg,1,unhealthy,0.598145,0.538574,0.413086,0.754883,0.311831598938,0.5472185755938338
train,unhealthy_0369.jpg,1,unhealthy,0.871094,0.580566,0.228516,0.838867,0.19169453137200002,0.2724102867319849
train,unhealthy_0370.jpg,1,unhealthy,0.307617,0.566406,0.521484,0.867188,0.4522246669919999,0.6013505721942647
train,unhealthy_0370.jpg,1,unhealthy,0.751465,0.58252,0.46582,0.834961,0.38894153302,0.5578943208125889
train,unhealthy_0371.jpg,1,unhealthy,0.616699,0.513672,0.586914,0.966797,0.5674266944580001,0.6070705639343109
